weight,reviews,rating,calc_rank,calc_inven,calc_promo,calc_ship
5.91,21.7,4.930000000000001,21.0,1.6,0.0,2.0
1.25,14.0,4.8,21.0,18.0,0.0,7.0
8.25,843.5,4.7,9.5,17.5,0.0,7.0
410.0,37.0,4.1351,9.428571428571429,1.0,0.0,7.0
,,,,,,
,,,,,,
,,,,,,
4.5,123.33333333333333,4.566666666666666,4.166666666666667,12.0,1.0,2.0
7.0,141.0,4.6,3.0,12.0,1.0,7.0
,,,,,,
4.1,16.0,4.1,21.0,0.0,1.0,7.0
,,,,,,
3.5999999999999996,10.11111111111111,4.7,13.0,10.88888888888889,0.4444444444444444,2.0
4.31,13.0,4.5,17.428571428571427,1.0,1.0,7.0
,,,,,,
4.35,358.5,4.6,21.0,2.5,0.0,2.0
,,,,,,
,,,,,,
3.325,124.0,4.4,21.0,5.0,0.0,2.0
,,,,,,
,,,,,,
3.2,67.0,4.5,21.0,0.0,1.0,7.0
,,,,,,
2.75,60.0,4.1,21.0,5.0,1.0,7.0
,,,,,,
2.95,47.0,4.3,21.0,0.0,0.0,2.0
,,,,,,
2.95,8.0,4.1,18.25,12.0,0.0,2.0
4.0,20.0,4.7,15.0,12.0,1.0,7.0
,,,,,,
,,,,,,
3.0,16.0,4.8,18.11111111111111,10.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4.4,80.55555555555556,4.5,21.0,2.0,1.0,2.0
3.7,47.0,4.6,21.0,0.0,0.0,2.0
3.7,18.0,5.0,17.0,12.0,1.0,2.0
,,,,,,
,,,,,,
5.89,4647.6,4.7,4.0,10.4,1.0,2.0
,,,,,,
,,,,,,
5.12,18.0,4.8,14.8,12.0,1.0,2.0
,,,,,,
0.0,1.0,5.0,20.0,10.0,0.0,7.0
2.8,60.0,4.8833,6.285714285714286,0.0,0.0,6.642857142857143
,,,,,,
4.1,726.5,4.6,21.0,14.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
5.09,12.0,3.9167000000000005,17.22222222222222,12.0,0.2222222222222222,7.0
20.0,50.0,4.4,21.0,10.333333333333334,0.0,2.0
4.16,37.0,4.5,21.0,6.3,0.0,4.0
2.7999999999999994,392.8333333333333,4.5,10.666666666666666,3.0,1.0,2.0
36.5,2.0,5.0,21.0,9.333333333333334,0.0,2.5555555555555554
5.5,79.2,4.6,21.0,21.4,0.0,2.0
,,,,,,
22.3,306.0,4.683,19.0,0.0,1.0,7.0
2.1,84.0,4.7,21.0,2.0,0.3333333333333333,2.0
,,,,,,
4.25,127.66666666666667,4.633333333333333,21.0,6.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.65,103.85714285714286,4.4,12.714285714285714,17.0,0.0,2.0
4.25,59.0,4.6,21.0,0.0,0.0,2.0
4.2,125.0,4.5,11.5,2.0,0.0,2.0
,,,,,,
2.95,7.0,3.6,14.75,12.0,0.25,7.0
,,,,,,
,,,,,,
7.22,27.142857142857142,4.8,12.714285714285714,4.428571428571429,0.0,2.0
4.3,647.0,4.6,15.0,14.0,0.0,2.0
17.35,156.0,4.7,21.0,3.0,0.0,2.0
,,,,,,
,,,,,,
4.145,22.0,4.7,10.0,12.0,0.0,7.0
,,,,,,
5.05,1.0,5.0,19.5,12.0,1.0,2.0
7.2375,171.875,4.8,9.625,3.0,0.0,2.0
4.98,394.5,4.5,17.0,27.0,1.0,2.0
4.32,381.3333333333333,4.6,21.0,0.0,1.0,2.0
3.7,263.0,4.6084,18.0,0.0,0.0,7.0
,,,,,,
11.24,59.0,4.8,21.0,0.0,0.0,2.0
7.0,155.75,4.625,21.0,12.0,0.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
22.0,44.125,4.2627187499999994,12.8125,1.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.55,575.7142857142857,4.8,17.714285714285715,1.6428571428571428,1.0,1.7142857142857142
3.14,67.0,4.9,21.0,5.666666666666667,1.0,2.0
6.7,299.0,4.7,21.0,8.857142857142858,1.0,2.0
11.3,542.0,4.7,19.428571428571427,8.857142857142858,1.0,2.0
1150.0,209.85714285714286,4.8,21.0,12.0,0.0,7.0
0.1,209.85714285714286,4.8,21.0,12.0,0.0,7.0
11.45,506.0,4.6,21.0,16.0,0.0,2.0
2.1,128.0,4.5,17.0,9.166666666666666,1.0,2.0
5.7,7.0,4.8,21.0,0.0,0.0,2.0
29.5,39.0,4.7179,15.818181818181818,0.9090909090909091,1.0,6.545454545454546
30.0,73.25,4.6,21.0,6.25,0.0,2.0
8.09,134.0,4.5,21.0,2.0,0.0,2.0
1.0,2.0,5.0,21.0,2.0,0.0,2.0
7.34,303.0,4.6,21.0,0.0,0.0,2.0
35.0,361.8,4.4,21.0,0.0,0.0,2.0
35.0,28.0,4.3,21.0,5.0,1.0,7.0
7.41,468.6666666666667,4.7,18.666666666666668,3.0,1.0,2.0
5.23,265.0,4.6,20.0,5.0,1.0,2.0
10.41,15.333333333333334,4.8,16.666666666666668,12.0,0.0,2.0
5.7,521.0,4.4,19.0,3.0,1.0,2.0
9.4,483.5,4.6,21.0,12.5,0.0,2.0
38.0,1548.0,4.4,16.5,27.0,0.0,2.0
7.5,17.0,4.7,15.5,12.0,0.0,2.0
5.0,5.0,3.6,14.5,12.0,0.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
37.0,171.0,4.8187,1.0,0.0,0.0,6.285714285714286
2.56,1137.0,4.7186,1.8888888888888888,5.666666666666667,0.0,2.0
9.2,459.625,4.7955000000000005,5.625,0.0,1.0,7.0
9.644444444444444,190.0,4.837599999999999,18.333333333333332,3.888888888888889,0.0,2.2777777777777777
,,,,,,
38.2,130.0,4.7077,4.875,0.0,1.0,2.625
9.6,493.0,4.641,9.428571428571429,10.0,1.0,2.0
,,,,,,
28.5,164.0,4.7683,3.0,0.0,0.0,7.0
7.6,338.0,4.8195,20.0,2.0,1.0,2.0
,,,,,,
9.36,495.0,4.6364,17.5,2.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
255.0,99.375,4.0264375,4.625,2.625,0.0,7.0
,,,,,,
,,,,,,
3.5,131.0,4.5,21.0,5.166666666666667,0.0,2.0
6.066666666666667,149.0,4.3231166666666665,16.333333333333332,0.0,0.3333333333333333,5.333333333333333
3.3154545454545454,83.72727272727273,4.580231818181819,19.90909090909091,2.6363636363636362,0.045454545454545456,4.954545454545454
3.9525,785.9166666666666,4.569283333333333,13.25,0.0,1.0,7.0
2.76,205.0,4.6834,11.0,6.5,0.5,4.5
,,,,,,
3.976,23.0,3.3631,17.5,0.0,0.0,4.5
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.4,900.2727272727273,4.7,2.0,7.818181818181818,0.0,2.0
2.1,248.8181818181818,4.5,11.818181818181818,0.0,0.0,2.0
2.9,394.8181818181818,4.7,9.181818181818182,0.0,0.0,2.0
5.5,135.1818181818182,4.8,6.0,0.0,0.0,2.0
2.65,202.0,4.6,20.0,9.25,0.0,2.0
2.5,120.9090909090909,4.7,8.363636363636363,19.454545454545453,1.0,2.0
3.7149999999999994,278.8,4.36,21.0,0.0,0.0,2.0
3.6,37.25,4.475,21.0,0.0,0.0,2.0
5.224,9.0,4.6,21.0,0.0,0.0,2.0
4.25,67.0,4.5,21.0,0.0,0.0,2.0
2.9,1193.0,4.7,21.0,0.0,0.0,2.0
2.5,213.0,4.7,21.0,0.0,0.0,2.0
2.89,809.5,4.8,21.0,0.0,0.0,2.0
6.75,3244.5454545454545,4.6,18.09090909090909,0.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4.685,542.2727272727273,4.4,1.0,12.0,0.0,2.0
3.9679999999999995,103.45454545454545,4.6,2.272727272727273,12.0,1.0,2.0
3.0,154.9,4.6,3.3,12.0,1.0,2.0
,,,,,,
3.4,79.0,4.7,7.2727272727272725,12.0,0.8181818181818182,2.0
4.8,107.27272727272727,4.327272727272727,8.181818181818182,12.0,0.2727272727272727,2.0
4.96,83.7,3.9,5.2,12.0,1.0,2.0
,,,,,,
3.4,93.0,4.6,12.909090909090908,12.0,1.0,7.0
5.29,4.4,3.88,15.0,12.0,1.0,7.0
5.22,32.0,4.7,17.333333333333332,1.0,0.0,7.0
4.25,33.0,4.8,7.909090909090909,10.0,1.0,7.0
,,,,,,
3.1,1019.25,4.7,18.25,10.0,1.0,7.0
5.75,29.0,4.6,10.9,10.0,1.0,2.0
3.5,11.25,4.775,9.5,12.0,0.75,7.0
,,,,,,
,,,,,,
2.2,24.0,4.5,21.0,12.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.2,137.0,4.6715,5.0,0.0,1.0,7.0
,,,,,,
3.625,17.0,4.479150000000001,9.5,0.0,0.5,7.0
5.2,66.0,4.3,21.0,0.0,0.0,7.0
,,,,,,
3.53,6.0,4.8,13.0,12.0,0.0,7.0
,,,,,,
5.2,4.0,4.3,16.333333333333332,10.666666666666666,1.0,2.0
49.0,6.0,4.7,16.666666666666668,12.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3.4,154.0,4.7532,15.0,2.0,1.0,2.0
,,,,,,
60.63,4.0,4.0,18.0,12.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
410.0,37.0,4.1351,10.125,1.0,0.0,7.0
,,,,,,
2.0,31.0,4.7742,16.0,0.0,1.0,7.0
,,,,,,
4.5,124.0,4.6,4.181818181818182,12.0,1.0,2.0
7.0,142.0,4.6,3.0,12.0,1.0,7.0
,,,,,,
4.1,16.0,4.106249999999999,17.25,0.0,0.5,7.0
,,,,,,
3.6,11.333333333333334,4.3999999999999995,7.5,7.0,0.8333333333333334,2.0
4.31,13.0,4.5,18.333333333333332,1.0,1.0,7.0
,,,,,,
,,,,,,
6.0,87.0,4.7011,2.0,4.0,0.0,2.0
6.9,70.0,4.5286,6.0,3.0,0.0,2.0
3.325,124.0,4.399520000000001,20.7,5.0,0.0,2.0
3.17,56.0,4.7321,7.0,12.0,0.0,2.0
4.0,283.2,4.75782,17.1,15.1,1.0,2.5
3.2083333333333335,68.58333333333333,4.511908333333333,18.666666666666668,0.08333333333333333,0.16666666666666666,3.6666666666666665
5.1,82.0,4.4878,9.0,0.0,0.0,2.0
2.9166666666666665,189.33333333333334,4.427366666666667,12.333333333333334,1.6666666666666667,0.3333333333333333,7.0
,,,,,,
2.95,47.0,4.3,21.0,0.0,0.0,2.0
,,,,,,
2.95,8.0,4.1,17.88888888888889,12.0,0.0,2.0
4.0,20.0,4.7,17.571428571428573,12.0,1.0,7.0
,,,,,,
5.09,19.0,4.6,21.0,12.0,0.0,7.0
3.0,16.0,4.8,14.833333333333334,3.0,0.5,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3.7,47.0,4.6,21.0,0.0,0.0,2.0
3.7,18.0,5.0,21.0,12.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
2.89,809.0,4.8,21.0,0.0,0.0,2.0
,,,,,,
5.12,18.0,4.8,13.7,12.0,1.0,2.0
,,,,,,
0.0,1.0,5.0,16.666666666666668,10.333333333333334,0.16666666666666666,7.0
2.8,60.0,4.8833,7.875,0.0,0.0,2.0
,,,,,,
,,,,,,
4.4,1.0,4.0,1.0,0.0,0.0,7.0
,,,,,,
,,,,,,
1.6,3.0,3.6667,15.0,0.0,0.0,7.0
2.9,63.0,4.8571,11.0,0.0,0.0,7.0
2.59,65.66666666666667,4.713866666666667,15.333333333333334,10.333333333333334,0.3333333333333333,3.6666666666666665
,,,,,,
,,,,,,
3.0,2.0,5.0,18.0,0.0,0.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
22.25,5.0,4.8,21.0,0.0,0.0,2.0
4.25,1.0,4.0,21.0,6.0,0.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.1,84.0,4.7024,9.0,2.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.65,107.36363636363636,4.4,10.636363636363637,8.818181818181818,0.0,2.0
4.25,59.0,4.6,21.0,0.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4.145,22.0,4.7,11.0,12.0,0.0,7.0
,,,,,,
5.05,1.0,5.0,17.0,12.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
22.0,43.0,4.3488,9.625,1.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.55,579.5454545454545,4.8,18.363636363636363,4.2727272727272725,0.18181818181818182,1.3636363636363635
,,,,,,
6.7,299.0,4.7,21.0,11.0,1.0,2.0
11.3,543.0,4.7,18.2,14.0,1.0,2.0
1150.0,210.0,4.8,21.0,12.0,0.0,7.0
0.1,210.0,4.8,21.0,12.0,0.0,7.0
,,,,,,
2.1,129.36363636363637,4.5,12.909090909090908,2.4545454545454546,1.0,2.0
,,,,,,
29.5,39.0,4.7179,13.75,0.875,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3.2,50.0,4.34,1.0,4.0,0.0,2.0
2.71,80.0,4.7875,15.0,2.0,0.0,2.0
6.6,7.0,4.5714,16.0,9.0,0.0,2.0
2.93,29.0,4.6207,17.0,5.0,1.0,2.0
2.3,1.0,5.0,18.0,0.0,0.0,7.0
2.3,19.0,4.8947,19.0,1.0,0.0,2.0
3.7,2.0,5.0,20.0,3.0,0.0,7.0
5.45,34.0,4.5,21.0,0.0,0.0,2.0
7.75,39.0,3.9,21.0,0.0,0.0,2.0
5.2,9.0,4.1,21.0,6.0,0.0,7.0
4.4,3.0,5.0,18.333333333333332,12.0,1.0,7.0
3.2,1.0,5.0,3.0,0.0,1.0,7.0
4.4,2.0,4.5,5.0,0.0,0.0,7.0
2.2,8.0,4.0,7.0,0.0,0.0,7.0
1.4,25.0,4.52,8.0,0.0,0.0,7.0
4.9,2.0,2.5,15.0,0.0,0.0,7.0
1.4,96.0,4.7812,10.5,4.0,0.0,2.0
15.9,6.0,5.0,8.0,0.0,0.0,7.0
4.0,8.0,2.5,21.0,0.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
37.0,171.0,4.8187,1.0,0.0,0.0,7.0
2.56,1137.25,4.718662500000001,1.625,2.125,0.0,2.0
9.2,461.0,4.7961,12.0,0.0,1.0,7.0
10.0,134.0,4.8,21.0,3.0,0.0,2.0
3.7,93.0,4.7849,20.0,0.0,1.0,7.0
38.2,130.0,4.7077,7.0,0.0,1.0,2.0
9.6,493.0,4.641,16.0,10.0,1.0,2.0
7.2,155.0,4.729,13.0,6.0,0.0,2.0
28.5,164.0,4.7683,3.0,0.0,0.0,7.0
7.599999999999999,339.0,4.8201,5.333333333333333,1.3333333333333333,1.0,2.0
,,,,,,
9.36,495.0,4.6364,19.0,2.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
255.0,100.0,4.02,4.0,3.0,0.0,7.0
,,,,,,
,,,,,,
3.5,131.0,4.5,21.0,7.333333333333333,0.0,2.0
6.9,215.0,4.6093,2.0,0.0,0.0,2.0
3.494545454545454,63.0,4.551545454545455,16.545454545454547,1.4545454545454546,0.18181818181818182,5.636363636363637
4.023000000000001,775.6,4.565869999999999,5.0,0.0,1.0,7.0
2.67,283.0,4.735,12.0,12.5,1.0,2.0
,,,,,,
3.976,23.0,3.3631,13.5,0.0,0.0,4.5
,,,,,,
,,,,,,
7.34,303.0,4.6,21.0,0.0,0.0,2.0
10.8,460.75,4.7,21.0,0.5,1.0,2.0
2.4,1497.25,4.675,3.5,7.0,0.0,2.0
,,,,,,
,,,,,,
5.5,302.5,4.75,7.0,0.0,0.0,2.0
,,,,,,
2.5,228.0,4.7,8.5,14.0,1.0,2.0
3.9249999999999994,420.0,4.2,21.0,0.0,0.0,2.0
3.6,38.0,4.4,21.0,0.0,0.0,2.0
5.224,9.0,4.6,21.0,0.0,0.0,2.0
,,,,,,
2.9,1193.0,4.7,21.0,0.0,0.0,2.0
2.5,213.0,4.7,21.0,0.0,0.0,2.0
2.89,809.0,4.8,21.0,0.0,0.0,2.0
6.75,3259.0,4.6,21.0,0.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4.685,546.0,4.4,1.0,12.0,0.7142857142857143,2.0
3.9680000000000004,105.55555555555556,4.6,3.111111111111111,12.0,1.0,2.0
3.0,159.57142857142858,4.685714285714285,4.0,12.0,1.0,4.142857142857143
,,,,,,
3.4,79.71428571428571,4.771428571428571,9.428571428571429,12.0,0.0,2.7142857142857144
4.8,108.42857142857143,4.357142857142857,7.285714285714286,12.0,0.7142857142857143,2.0
4.96,84.0,3.9,6.857142857142857,12.0,1.0,2.0
,,,,,,
3.4,93.0,4.6,11.666666666666666,12.0,1.0,7.0
5.29,5.0,4.0,17.5,12.0,1.0,7.0
,,,,,,
4.25,33.0,4.8,10.714285714285714,9.714285714285714,0.8571428571428571,7.0
,,,,,,
3.1,1021.1428571428571,4.7,13.0,3.2857142857142856,1.0,7.0
5.75,29.857142857142858,4.6,13.428571428571429,10.0,1.0,2.0
3.5,12.0,4.7,10.0,12.0,0.5,7.0
,,,,,,
,,,,,,
2.2,24.0,4.5,21.0,12.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3.0,18.0,4.8333,12.0,0.0,1.0,7.0
5.2,66.0,4.3,21.0,0.0,0.0,7.0
,,,,,,
3.53,6.0,4.8,13.0,12.0,0.0,7.0
,,,,,,
5.2,4.0,4.3,15.5,12.0,1.0,2.0
49.0,6.428571428571429,4.7,16.142857142857142,12.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3.4,154.0,4.7532,8.5,1.6666666666666667,1.0,2.0
8.0,455.25,4.7,21.0,1.0,1.0,2.0
60.63000000000001,4.0,4.0,17.8,12.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
410.0,37.0,4.1351,8.0,1.0,0.0,7.0
,,,,,,
2.0,31.0,4.7742,11.0,1.0,1.0,7.0
,,,,,,
4.5,123.5,4.6,4.625,12.0,1.0,2.0
7.0,143.28571428571428,4.6,2.857142857142857,12.0,1.0,7.0
,,,,,,
4.1,16.0,4.1,21.0,0.0,0.0,7.0
,,,,,,
3.6,15.428571428571429,4.6,7.714285714285714,10.571428571428571,0.8571428571428571,2.0
4.31,13.0,4.5,19.0,1.0,1.0,7.0
,,,,,,
,,,,,,
6.0,88.0,4.6932,2.0,4.0,0.0,2.0
6.9,70.0,4.5286,13.0,3.0,0.0,2.0
3.325,124.0,4.397600000000001,16.0,5.0,0.0,2.0
3.17,57.0,4.7368,18.0,12.0,0.0,2.0
4.0,277.0,4.7509,7.428571428571429,17.0,1.0,2.0
3.225,71.75,4.531975,18.25,0.25,0.0,2.0
5.1,82.0,4.4878,16.0,0.0,0.0,2.0
2.875,158.5,4.31515,10.5,2.5,0.5,7.0
,,,,,,
,,,,,,
,,,,,,
2.9500000000000006,8.0,4.1,20.333333333333332,8.666666666666666,0.0,2.0
4.0,20.0,4.7,17.0,12.0,0.5,7.0
3.6,10.0,4.9,21.0,12.0,1.0,7.0
5.09,19.0,4.6,21.0,12.0,0.0,7.0
3.0,16.0,4.8,15.833333333333334,3.0,0.6666666666666666,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4.4,82.0,4.4512,20.0,2.0,1.0,2.0
3.7,47.0,4.6,21.0,0.0,0.0,2.0
3.7,18.0,5.0,21.0,12.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
5.12,19.0,4.8,18.25,12.0,1.0,2.0
,,,,,,
,,,,,,
2.7999999999999994,60.5,4.884250000000001,9.833333333333334,0.0,0.0,7.0
,,,,,,
,,,,,,
,,,,,,
3.8,13.0,4.6154,8.0,0.0,0.0,7.0
3.0,91.0,4.0549,18.333333333333332,2.0,1.0,2.0
2.175,2.0,4.33335,14.5,0.0,0.0,7.0
,,,,,,
,,,,,,
4.0,16.0,4.9375,17.0,0.0,0.0,7.0
13.5,1.0,5.0,9.0,0.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
3.25,101.0,4.1,21.0,0.0,1.0,2.0
,,,,,,
3.1,595.0,4.6,21.0,0.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
